customer_id,recency_days,frequency,monetary
13676,539,2,243.9
16793,57,1,243.84
13886,71,1,243.56
12655,423,1,243.35
12650,3,1,242.44
16215,80,1,242.35
15543,288,2,242.26
17009,551,1,242.06
13445,626,1,241.9
13582,389,2,241.68
15776,133,1,241.62
14774,528,1,241.45
14523,108,1,241.09
16427,263,2,241.06
16508,630,1,240.95
13674,432,1,240.68
15286,49,1,240.55
15336,401,1,240.5
15931,428,1,239.9
15690,4,2,239.76
13570,243,1,239.49
13789,388,1,239.46
17684,43,1,239.41
17981,410,1,239.12
13275,383,2,238.86
12561,302,1,238.85
16280,725,1,238.05
18002,375,4,237.62
17877,170,1,237.61
14586,276,1,237.36
15457,262,1,237.07
12604,79,2,236.18
13088,417,1,236.11
16026,43,1,236.09
12741,533,1,236.07
17093,592,1,235.88
17872,381,1,235.87
16046,562,1,235.78
14982,572,1,234.88
12392,591,1,234.75
13114,730,1,234.38
14473,74,2,234.34
17060,266,1,234.24
13009,672,1,234.0
13348,64,1,233.76
14153,483,1,233.4
15294,410,1,233.35
13129,452,2,233.25
16302,126,1,233.22
17055,445,1,232.85
13678,151,1,232.6
18213,236,1,232.48
13608,540,1,232.05
14995,38,2,231.98
16408,591,1,231.93
17151,735,1,231.9
17136,662,1,231.68
18279,519,1,231.34
15487,679,1,231.32
18030,4,2,230.65
17125,50,1,230.5
13960,21,2,230.22
18197,575,1,230.1
14314,106,2,229.8
14017,571,1,229.75
12812,44,1,229.64
13403,17,3,229.5
17185,591,3,229.46
15528,254,1,229.33
17743,448,1,229.2
15273,599,1,228.96
17347,86,1,228.96
13146,26,1,228.91
17066,726,1,228.34
16760,430,1,228.0
15566,392,2,227.87
14363,402,2,227.47
17868,386,1,227.15
12660,11,1,227.1
16740,395,1,226.91
15451,434,2,226.86
18005,3,2,226.47
14718,410,1,226.42
12771,485,1,226.3
17993,617,1,225.99
14069,514,2,225.81
17915,551,1,225.78
16622,543,1,225.4
12789,65,3,225.35
16587,232,1,225.15
14357,43,1,225.12
16346,385,1,224.51
15175,71,1,224.14
12914,400,1,223.98
16753,58,1,223.92
14928,627,1,223.91
16562,476,1,223.86
13926,23,1,223.85
13619,544,2,223.44
17967,371,2,223.42
18131,631,1,222.96
12887,383,1,222.4
14596,626,1,222.22
15788,508,1,221.83
14445,455,1,221.65
17261,509,1,221.59
17087,737,1,221.53
14960,8,2,221.27
12563,408,1,221.24
13419,63,1,221.06
12821,214,2,220.8
16482,15,1,220.62
13033,357,2,220.55
18132,504,1,220.13
18114,290,1,220.1
13454,641,1,219.87
13992,30,3,219.5
14074,623,1,219.4
15096,42,1,219.39
12799,529,1,219.35
14458,380,1,219.27
15790,10,1,218.75
15086,564,2,218.53
12732,179,1,218.26
15591,582,3,217.9
16035,560,1,217.73
16666,19,2,217.71
15554,277,1,217.2
13423,428,1,217.03
15401,452,2,216.95
18021,509,2,216.41
12430,43,1,216.4
17902,546,1,216.4
15604,52,1,216.39
13858,57,1,216.17
16179,60,1,215.83
16189,15,2,215.48
14376,683,1,215.46
14635,453,1,215.22
18007,392,1,215.22
14106,737,1,214.8
16338,157,1,214.8
14361,578,1,214.71
17619,312,1,214.37
15460,354,1,214.26
14271,225,2,214.18
14601,10,1,213.96
18157,571,1,213.9
13621,116,1,213.85
17153,24,1,213.78
13411,107,1,213.55
16591,68,1,213.5
13724,637,1,213.01
12961,379,1,211.99
12470,689,1,211.95
15866,101,1,211.89
13651,39,2,211.85
14843,436,1,211.8
15703,264,1,211.5
13271,37,1,211.49
12995,85,1,211.32
15490,430,1,210.85
13691,396,1,210.78
14992,442,1,210.5
13532,33,1,210.31
17217,234,2,210.1
16874,379,1,209.89
17484,576,2,209.57
13828,22,1,209.49
13056,551,1,209.48
14003,732,1,209.41
15112,611,1,209.4
16487,577,2,209.4
17855,372,1,208.97
15327,52,1,208.75
15741,458,2,208.62
15897,194,2,208.59
16457,218,1,208.36
15212,241,2,208.28
12848,675,1,208.0
16964,733,2,207.85
16866,140,3,207.74
15052,319,1,207.73
16752,372,1,207.5
13099,99,1,207.36
17989,379,1,207.33
15925,194,1,207.15
15295,654,1,207.04
15820,319,1,206.98
17166,38,2,206.34
14964,247,1,206.21
15914,378,2,205.99
14278,409,1,205.83
16540,414,1,205.75
17670,227,1,205.7
16490,436,1,205.41
14602,656,1,205.36
15307,95,1,205.3
12400,414,1,205.25
15758,24,1,205.25
15319,283,1,204.5
17271,736,1,204.3
16901,729,1,204.26
14468,733,1,204.24
17206,53,1,204.24
13017,7,1,204.0
17394,219,1,203.87
17891,162,1,203.86
14519,683,2,203.14
17074,562,1,203.05
15459,417,2,202.83
15558,639,1,202.68
18169,60,1,202.65
12416,656,1,202.56
14892,690,1,202.35
12718,71,1,202.25
14385,9,3,202.11
13284,330,1,201.19
18281,180,2,201.14
12702,19,1,201.0
13556,429,2,200.82
14330,623,1,200.63
17693,137,1,200.47
13133,273,3,200.45
13944,653,1,200.43
14782,319,1,200.1
15593,70,1,199.8
13322,17,1,199.48
14521,491,1,199.45
18126,60,1,198.58
15020,379,1,198.47
17184,569,2,198.41
17778,661,1,197.7
14185,331,1,197.65
14789,28,1,197.64
17112,502,1,197.57
13349,10,1,197.32
12927,394,1,197.31
15001,394,2,197.11
15234,276,1,197.0
13436,1,1,196.89
15746,134,1,196.88
13978,14,2,196.79
16937,499,1,196.25
16112,143,4,195.74
13757,674,1,195.55
17010,18,1,195.36
15612,36,2,195.15
14405,386,1,195.0
17468,10,3,194.8
17065,637,2,194.7
17475,79,1,194.37
16299,477,1,193.65
14476,257,1,193.0
14768,17,2,192.6
15729,212,3,192.55
16965,226,1,192.07
18028,583,1,192.05
14100,137,1,191.95
15909,173,1,191.94
16695,561,2,191.9
14279,520,2,191.86
15692,28,1,191.04
14728,413,1,190.58
15688,418,1,190.57
15412,171,1,190.53
18020,543,1,190.48
14617,402,2,190.47
13766,495,1,190.35
13972,70,2,190.25
17257,436,2,189.78
18046,649,1,189.63
13826,176,1,189.5
14801,61,1,189.34
16277,733,1,188.69
14697,218,2,188.61
17283,378,1,188.46
16051,681,1,188.44
13063,480,1,188.4
14830,53,1,188.03
17781,159,2,188.02
17279,57,1,187.83
15954,589,1,187.8
15072,479,1,187.52
13852,610,1,187.35
18013,155,2,187.29
13568,173,1,187.05
16267,591,1,186.66
18063,390,2,186.6
17215,464,1,186.15
16388,653,1,186.05
15567,18,1,186.01
17574,242,1,185.65
12663,624,2,185.4
14879,684,1,185.06
16097,240,1,185.05
14677,592,1,184.91
17803,392,1,184.66
16914,36,1,183.76
14059,266,1,183.6
13460,29,2,183.44
14119,375,2,183.37
14983,689,1,183.2
16819,465,2,182.59
12574,315,1,182.45
14941,578,1,182.1
13387,417,1,181.84
12934,736,1,181.65
16822,686,1,181.39
15359,662,8,181.35
16594,75,1,181.09
17904,21,1,181.07
14858,505,1,180.75
18119,367,1,180.7
17820,374,1,180.61
16090,624,1,180.56
14666,24,1,179.95
12581,39,1,179.71
18234,551,1,179.6
14945,413,1,179.4
16640,397,1,179.4
18147,45,2,179.34
15895,149,1,179.17
14705,198,1,179.0
15209,730,1,178.98
15139,239,2,178.96
14812,598,1,178.85
16691,418,2,178.83
17170,374,2,178.68
17879,173,1,178.52
15292,201,1,178.39
18045,45,1,178.34
17253,18,1,178.26
18282,7,2,178.05
16403,312,1,177.5
13618,173,1,177.34
13072,266,1,177.15
16285,646,1,176.9
17036,383,1,176.9
13746,413,1,176.69
17947,37,1,176.68
14287,8,3,176.63
12893,30,1,176.55
18054,392,1,176.5
18175,675,1,176.1
18274,30,1,175.92
17840,443,1,175.9
17026,185,3,175.83
14486,511,2,175.5
18166,623,1,175.5
13007,579,1,175.25
16144,246,1,175.2
17331,123,1,175.2
16559,397,1,175.0
17108,663,1,174.95
14495,50,3,174.8
18010,256,1,174.8
14518,64,1,174.37
15684,547,3,173.95
17587,628,1,173.76
14674,509,1,173.66
15565,50,2,173.16
16741,625,1,173.06
16599,385,1,172.8
13671,394,1,172.6
13690,59,1,172.25
17798,581,1,172.17
15515,387,1,171.81
17983,395,1,171.71
17575,667,1,171.7
13560,7,1,171.42
16312,432,1,171.15
16673,679,1,171.13
14536,259,1,170.95
15403,491,2,170.88
14811,387,1,170.5
15256,148,2,170.4
17922,543,1,170.4
14860,19,1,170.32
16731,648,1,170.3
15335,53,1,170.22
13747,373,2,169.8
14218,42,1,169.48
16002,625,1,169.21
15647,415,1,169.0
12768,450,1,168.69
14578,3,1,168.63
18269,366,1,168.6
18099,127,1,168.31
17737,9,2,168.24
14131,648,1,168.22
12551,357,1,168.0
17559,512,1,167.62
17367,238,1,167.55
18037,154,15,167.42
17586,619,1,167.4
13609,593,1,167.35
16405,302,2,167.25
15166,467,1,167.16
17875,688,1,167.1
13967,145,2,166.3
17650,21,1,166.08
18088,61,1,166.03
18107,442,1,165.88
13903,400,1,165.45
13470,99,2,165.0
15316,326,1,165.0
16663,729,1,165.0
15904,8,1,164.68
13547,408,1,164.53
17535,280,1,164.4
13603,26,1,164.34
17417,548,1,164.18
14955,732,1,163.77
14354,5,2,163.62
14485,38,1,162.8
16517,277,1,162.7
18174,7,2,162.5
12954,638,1,162.45
15733,282,1,162.3
15534,725,1,162.25
16443,520,1,162.24
12622,232,1,162.1
12661,436,1,162.0
17971,548,1,161.94
17600,17,1,161.67
16113,183,1,161.38
13714,465,1,161.35
13779,515,1,161.13
13701,446,1,161.0
13229,225,1,160.95
17605,590,1,160.75
17202,420,1,160.65
17487,728,1,160.55
15229,586,1,160.5
16645,735,1,160.39
18146,140,2,160.35
12966,9,1,160.18
14571,425,1,160.0
13420,149,2,159.85
13191,658,1,159.21
13302,155,2,159.2
16213,78,1,159.0
18224,263,1,158.95
14089,56,1,158.75
15499,723,1,158.65
12509,284,1,158.5
15548,595,1,158.09
15348,72,1,158.04
14318,460,1,158.02
18004,362,1,157.92
17751,421,1,157.86
14207,687,1,157.8
14822,485,1,157.7
16687,390,1,157.63
12894,575,1,157.35
17318,725,1,157.33
16371,448,1,157.2
17128,334,1,157.09
17118,317,1,157.02
15007,159,1,156.91
15742,619,1,156.87
13830,581,1,156.85
14406,119,1,156.75
12522,39,2,156.72
16578,626,1,156.6
15438,131,1,156.58
15263,106,1,156.51
17885,12,1,156.34
13051,578,2,155.8
12441,366,1,155.55
17832,49,1,155.37
14368,319,1,155.0
17698,260,1,154.95
15740,49,1,154.88
17899,159,1,154.55
15226,310,1,154.41
18014,28,1,154.27
13490,654,1,154.25
17517,308,1,153.94
15560,397,2,153.52
15431,502,1,153.24
12602,58,1,153.12
14814,581,1,152.96
16248,61,1,152.94
18138,295,1,152.65
14066,266,1,152.55
15509,380,1,152.41
17327,409,2,152.35
13653,487,1,152.2
16617,235,1,151.85
14046,284,1,151.59
14362,22,1,151.5
18076,380,1,151.49
13697,38,1,151.3
14516,516,1,151.17
16337,36,1,151.05
16662,394,1,151.05
14073,32,1,151.04
12959,484,1,150.95
12367,4,1,150.9
14980,737,1,150.68
15991,534,1,150.55
14084,512,1,150.5
15775,245,2,150.5
15474,595,1,150.35
18200,106,1,150.35
14845,599,1,150.0
17234,182,1,149.89
13257,436,1,149.75
17946,233,2,149.58
17390,420,1,149.3
15435,22,1,149.29
13003,105,3,149.05
17549,23,2,148.86
17953,540,1,148.67
13125,523,1,148.62
15526,33,2,148.44
15283,390,3,148.33
17592,738,1,148.3
13457,688,2,148.22
13578,409,1,147.66
15479,733,1,147.4
14098,36,1,147.35
16724,404,1,147.35
17794,686,2,147.3
12858,383,1,147.27
17030,63,1,146.87
14683,588,1,146.56
15496,631,1,146.14
18137,551,2,145.99
12565,288,1,145.92
12641,115,1,145.9
13866,74,1,145.67
15937,64,1,145.35
14972,128,2,145.07
16598,285,1,145.05
15902,380,1,145.01
16852,10,2,144.91
17938,420,1,144.29
14109,72,1,144.2
15816,542,2,144.15
12442,3,1,144.06
12736,332,1,144.0
17186,46,2,144.0
12387,415,1,143.94
14574,732,1,143.7
15705,201,1,143.1
17149,451,1,143.1
15761,442,1,143.05
16507,572,1,142.71
14386,296,1,142.4
17859,304,1,141.92
18038,556,1,141.48
14041,266,1,141.41
17273,424,1,141.12
17959,592,1,140.75
14773,592,1,140.55
15388,270,1,140.54
15702,476,2,140.39
13483,65,1,140.34
15324,701,1,140.22
13839,486,1,139.95
16840,603,2,139.85
16483,192,1,139.35
14772,112,1,139.26
14707,435,2,139.2
18209,28,1,139.1
13273,113,1,138.98
12902,264,1,138.68
13716,269,1,138.28
17982,680,1,138.18
15663,106,1,138.14
15848,621,1,137.99
16396,476,1,137.8
13279,78,1,137.75
15836,50,1,137.37
12738,372,1,137.35
12618,21,1,137.31
13907,691,1,136.8
13195,414,1,136.73
16237,437,1,136.65
14604,633,1,136.36
16289,462,1,136.31
16651,586,1,136.2
16876,403,1,136.01
14366,525,1,136.0
16462,73,3,136.0
12968,112,1,135.95
17583,560,1,135.95
14889,336,1,135.9
15419,24,1,135.86
16114,170,1,135.75
14391,576,1,135.6
13076,457,1,135.4
16665,362,1,135.4
14588,578,1,135.39
13144,332,2,135.35
17972,241,1,135.19
13702,445,1,135.18
17960,171,3,135.08
17199,582,1,135.04
13364,71,1,134.96
13119,668,1,134.9
16055,220,1,134.8
14340,218,1,134.7
14174,33,1,134.46
15926,542,1,134.44
16486,537,1,134.36
14280,196,1,134.04
16886,456,1,134.0
14349,10,1,133.5
17881,304,1,133.35
17826,374,1,133.34
12467,423,1,132.8
12964,437,1,132.24
12512,66,2,132.18
14438,306,1,131.9
17565,586,1,131.83
17455,203,1,131.7
14795,166,1,131.45
14378,621,1,131.25
15409,721,1,131.25
17225,581,1,131.15
16865,401,1,130.95
15844,46,1,130.74
17240,596,1,130.6
16410,734,1,130.32
16288,470,1,129.85
15317,677,1,129.75
17762,456,1,129.75
14999,592,1,129.48
12555,682,1,129.23
13071,612,1,129.22
17056,738,1,128.6
17089,386,1,128.45
16251,512,1,128.31
15892,669,1,128.2
17297,17,1,128.18
13053,621,1,127.65
13586,541,1,127.28
15578,162,1,127.1
15923,372,1,127.08
13666,60,5,127.05
16973,386,1,127.0
14751,684,2,126.45
15463,29,1,126.14
16294,476,1,126.05
13794,546,1,126.03
17657,430,1,126.0
13522,30,1,125.8
17847,515,2,125.74
16925,540,1,125.65
15017,33,1,125.58
15731,553,1,125.3
13912,423,1,124.95
17148,51,1,124.88
17818,737,1,124.78
13312,451,1,124.75
16849,186,1,124.57
17316,420,1,124.45
12773,564,1,124.25
18000,564,1,124.25
15779,463,2,124.08
13968,423,1,123.66
14187,473,1,123.5
16397,628,1,123.13
13876,63,1,122.7
13638,15,1,122.64
12969,602,1,122.45
13084,491,1,122.4
16073,297,1,122.4
13244,92,1,121.74
13182,45,1,121.18
15049,273,1,121.17
17260,411,1,120.95
17446,176,2,120.9
14884,669,1,120.6
14165,275,1,120.44
14444,456,1,120.44
17543,549,1,120.05
18015,4,1,120.03
14259,141,1,120.0
14453,190,1,119.93
15161,388,1,119.92
17541,509,1,119.86
17177,505,1,119.5
15843,303,1,118.95
17280,438,1,118.86
17079,78,1,118.8
14155,266,1,118.75
14076,129,1,118.67
12929,311,1,117.85
16291,682,1,117.72
17654,277,1,117.55
16959,87,1,117.35
14726,654,1,116.5
17117,288,1,116.2
14874,535,1,116.18
14143,133,1,115.8
16068,593,1,115.73
18027,98,1,115.31
18012,723,1,115.3
17401,541,1,114.85
15905,543,1,114.69
13188,11,1,114.6
14632,262,1,114.56
16247,170,1,114.56
14652,77,1,114.18
12938,25,1,114.14
14582,40,1,114.11
17275,383,1,114.1
15056,520,1,113.65
14457,310,1,113.64
16828,112,1,113.5
18105,37,1,113.48
16821,381,1,113.35
17784,550,1,112.86
18148,646,1,112.85
14689,208,1,112.8
16697,241,1,112.75
18129,243,1,112.55
13241,411,1,112.53
15610,51,1,112.46
13620,528,1,112.34
17900,190,2,112.2
12756,86,1,112.08
13193,61,1,112.08
14750,736,1,112.03
14668,445,1,111.63
17304,534,1,111.5
17887,129,1,111.35
15352,548,1,111.15
17208,395,1,111.15
18120,214,1,111.15
14464,568,2,111.0
12692,637,1,110.95
14509,534,1,110.95
15537,163,1,110.92
15853,51,1,110.8
17957,66,1,110.72
18256,387,1,110.7
14787,471,1,110.65
16963,187,1,110.55
14641,21,1,110.46
17909,737,1,110.05
17836,47,1,109.83
15851,526,1,109.73
14033,555,1,109.44
16363,53,1,109.36
16064,725,1,109.31
16664,569,1,109.2
14721,379,1,109.07
14345,38,1,108.98
13170,26,1,108.81
15875,646,1,108.52
16106,65,1,108.38
15935,239,1,108.04
14374,541,1,108.0
14661,26,1,107.95
13580,406,1,107.75
14943,663,1,107.62
15395,325,1,107.45
16301,736,1,107.33
15328,407,1,107.24
17893,225,1,107.21
16047,682,1,107.14
15846,385,1,107.01
16630,407,1,106.8
16082,670,1,106.75
14637,677,1,106.68
15168,25,1,106.56
15927,647,1,106.54
17791,29,1,106.1
17933,632,1,105.99
16581,182,1,105.84
18103,549,1,105.8
15642,729,1,105.78
14579,432,1,105.56
15340,561,1,105.5
14027,60,1,104.82
17328,673,1,104.7
16547,546,1,104.26
12587,7,1,104.0
16375,470,2,104.0
16896,555,1,103.95
14542,185,1,103.25
15924,731,1,102.82
18124,472,1,102.65
17467,395,1,102.6
14836,10,3,102.45
13829,421,1,102.0
15486,527,1,102.0
16516,30,1,101.7
18068,289,1,101.7
16944,609,1,101.36
18086,274,1,101.34
18195,387,1,101.16
17741,406,2,101.1
16498,161,2,100.97
17493,385,1,100.91
14946,14,1,100.9
17224,501,1,100.86
17427,71,1,100.8
14371,295,1,100.5
15635,395,1,100.35
17939,159,1,99.14
17538,25,1,98.42
16694,723,1,98.3
12984,18,1,97.5
17395,508,1,97.5
14642,58,1,96.12
17816,36,6,96.11
13793,646,1,96.0
15583,376,1,95.96
17024,45,3,95.85
17895,44,1,95.45
18249,17,1,95.34
15285,407,1,94.92
14833,498,1,94.8
15868,583,1,94.53
16339,284,1,94.05
15397,289,1,94.0
18033,65,1,93.82
14394,564,1,93.8
15305,555,1,93.6
12992,725,1,93.35
15082,668,1,93.35
16196,488,1,93.3
14865,7,4,92.52
14054,65,1,92.46
13160,22,1,91.8
16831,564,1,91.8
13392,677,1,91.14
14786,550,1,90.96
13947,65,1,90.6
14435,501,1,90.42
16506,19,2,90.3
16597,4,1,90.04
14117,143,1,90.0
15686,420,1,90.0
14974,37,1,89.94
16061,431,1,89.65
13535,402,1,89.5
14760,297,1,89.2
13222,577,1,88.5
15603,78,2,88.48
15083,256,1,88.2
16564,569,1,87.8
17606,737,1,87.3
17763,263,4,86.15
13180,607,1,86.1
12814,101,1,85.92
15541,114,1,85.13
13841,252,1,85.0
12774,535,1,83.7
15094,463,2,83.0
14347,736,1,82.6
13469,653,1,82.4
16028,595,1,82.2
13215,402,1,81.6
13006,56,1,81.57
17620,59,1,81.44
17008,429,1,81.36
14717,733,1,81.3
15170,406,1,81.15
17336,472,1,81.12
16789,8,1,80.8
17752,359,1,80.64
15833,737,1,80.4
15131,394,1,80.28
14190,666,1,79.9
16165,505,1,79.9
14007,512,1,79.48
15753,304,1,79.2
12570,682,1,77.52
17942,7,1,77.5
14785,10,2,77.4
13132,261,1,77.3
16867,689,1,76.74
14373,358,1,76.55
14090,324,1,76.32
14613,680,1,76.32
15668,217,1,76.32
18113,368,1,76.32
13219,618,1,76.23
17628,81,1,75.75
16610,219,1,75.66
14559,390,1,75.6
17192,536,1,75.28
16420,396,1,75.0
17944,423,1,74.99
13095,70,1,74.4
12659,29,1,73.68
12506,232,1,73.5
18032,334,1,73.5
16171,59,1,73.2
17906,247,1,72.9
13105,436,1,72.0
16459,729,1,71.79
13938,35,1,71.66
13185,267,1,71.4
16970,626,1,71.4
17747,112,1,71.4
12686,371,1,71.14
13915,394,1,70.8
15564,463,2,70.74
13172,400,1,69.6
12401,303,1,69.3
12861,619,1,68.25
17249,428,1,68.03
14393,218,1,67.95
12548,166,1,67.2
17532,385,1,65.34
13130,94,1,64.0
16238,422,1,63.66
17216,554,1,63.6
17263,208,1,63.44
15470,575,1,63.42
12404,682,1,63.24
16058,406,1,62.7
13218,127,1,62.64
14650,589,1,62.5
15516,44,3,62.43
13380,432,1,62.4
13303,400,1,61.72
13818,429,1,61.28
15375,690,1,60.96
16605,724,1,60.48
15250,640,1,60.0
17174,217,1,59.9
13391,203,1,59.8
13682,187,1,59.5
15233,401,1,59.4
15371,662,1,59.4
14384,500,1,58.5
12466,682,1,56.73
17775,254,1,56.4
15899,368,1,56.25
13366,50,1,56.16
15685,450,1,55.98
17494,501,1,54.7
12860,693,1,54.22
13306,430,1,53.65
16349,290,1,53.5
17599,477,1,52.05
12568,644,1,52.0
15313,110,1,52.0
16786,393,1,51.84
17844,106,1,51.56
13254,376,1,51.41
14351,164,1,51.0
13011,372,1,50.55
14743,592,1,50.48
13022,429,1,50.3
18184,15,1,49.8
14380,682,1,48.96
16530,668,1,48.35
13438,547,1,46.5
15698,624,1,46.2
12496,620,2,45.34
15672,725,1,45.3
17916,628,2,43.87
14300,18,1,43.2
13913,506,1,42.22
13906,409,1,42.0
16219,500,1,40.8
14266,428,1,40.56
15178,260,1,40.5
14086,462,1,39.95
14589,371,1,39.75
16659,189,1,39.12
17246,546,2,38.92
18019,51,1,38.45
15455,597,1,38.25
15693,659,1,37.5
16162,252,1,37.4
17352,696,1,36.25
14993,563,1,36.13
15940,311,1,35.8
16417,492,1,35.7
14576,372,1,35.4
17831,33,1,35.4
15744,77,1,34.8
17533,434,1,34.8
15871,437,1,33.1
16941,611,1,33.0
14977,725,1,31.93
17129,520,1,31.85
13120,238,1,30.6
14144,486,1,30.6
16548,599,1,30.15
15575,619,1,30.1
15657,22,1,30.0
17319,669,1,29.1
12776,667,1,27.5
17102,261,1,25.5
15284,500,1,24.75
14610,395,2,24.35
16257,176,1,21.95
12606,682,1,21.0
16953,30,1,20.8
17986,56,1,20.8
13112,541,1,20.6
15999,735,1,20.4
13163,610,1,17.65
16093,106,1,17.0
12846,682,1,15.58
14580,518,1,14.85
14900,522,1,13.92
16878,84,1,13.3
17956,249,1,12.75
17378,374,1,10.95
16537,641,1,10.55
18115,697,1,9.7
15040,541,1,7.49
16454,64,2,7.45
15913,534,1,6.3
14792,63,1,6.2
13788,505,1,3.75
16738,297,1,3.75
14095,722,1,2.95
